,target,MSTATUS,CAR_TYPE,REVOKED,URBANICITY,CAR_AGE,MVR_PTS,TIF,TRAVTIME,CLM_COUNT,EXPOSURE
8939,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,3,1,9,0,1.0
8940,1,No,SUV,No,Highly Urban/ Urban,4.0,1,7,19,1,0.849
8941,0,Yes,Minivan,No,Highly Urban/ Urban,19.0,1,1,31,0,1.0
8942,0,No,SUV,No,Highly Urban/ Urban,15.0,0,13,34,0,0.966
8943,1,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,6,18,4,1.0
8944,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,3,1,23,0,1.0
8945,0,No,SUV,No,Highly Rural/ Rural,1.0,0,13,14,0,0.528
8946,0,No,Minivan,No,Highly Rural/ Rural,1.0,2,7,24,0,1.0
8948,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,4,41,0,1.0
8949,0,Yes,Minivan,No,Highly Urban/ Urban,7.0,2,12,26,0,1.0
8950,0,No,Sports Car,No,Highly Urban/ Urban,1.0,4,6,56,0,1.0
8951,1,Yes,SUV,No,Highly Urban/ Urban,9.0,3,1,31,5,1.0
8952,1,Yes,Van,No,Highly Urban/ Urban,1.0,0,4,64,3,0.573
8953,1,No,Van,No,Highly Urban/ Urban,10.0,3,10,18,3,1.0
8954,0,No,Pickup,No,Highly Rural/ Rural,7.0,0,4,30,0,1.0
8955,0,Yes,SUV,No,Highly Rural/ Rural,11.0,3,7,49,0,0.663
8956,0,Yes,SUV,Yes,Highly Urban/ Urban,20.0,0,6,5,0,1.0
8957,0,Yes,SUV,No,Highly Urban/ Urban,8.0,2,1,32,0,1.0
8958,1,No,SUV,No,Highly Urban/ Urban,1.0,5,10,6,4,1.0
8959,0,No,Sports Car,No,Highly Urban/ Urban,1.0,0,1,19,0,1.0
8960,1,No,Pickup,No,Highly Urban/ Urban,11.0,9,7,10,3,0.267
8961,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,0,6,23,0,1.0
8962,0,Yes,Minivan,No,Highly Urban/ Urban,8.0,4,9,5,0,1.0
8963,1,No,Sports Car,No,Highly Urban/ Urban,1.0,3,7,47,3,1.0
8964,1,No,Sports Car,No,Highly Urban/ Urban,15.0,0,13,38,2,0.966
8965,0,Yes,SUV,No,Highly Rural/ Rural,8.0,1,4,37,0,1.0
8966,0,Yes,Minivan,No,Highly Urban/ Urban,14.0,0,1,43,0,1.0
8967,0,Yes,Panel Truck,No,Highly Urban/ Urban,1.0,0,4,29,0,1.0
8968,1,Yes,Pickup,No,Highly Urban/ Urban,9.0,2,9,39,2,0.579
8969,0,Yes,Panel Truck,No,Highly Rural/ Rural,13.0,0,1,21,0,1.0
8970,1,No,Sports Car,Yes,Highly Urban/ Urban,13.0,0,6,42,5,1.0
8971,0,Yes,Pickup,No,Highly Urban/ Urban,14.0,0,4,20,0,1.0
8972,0,No,Minivan,No,Highly Urban/ Urban,18.0,7,1,40,0,1.0
8973,0,Yes,SUV,No,Highly Rural/ Rural,11.0,0,6,33,0,0.477
8974,1,No,Panel Truck,Yes,Highly Urban/ Urban,10.0,2,4,36,2,1.0
8975,1,Yes,Minivan,No,Highly Urban/ Urban,10.0,4,1,57,5,1.0
8976,0,Yes,Minivan,No,Highly Urban/ Urban,13.0,5,6,36,0,1.0
8977,1,Yes,Van,No,Highly Urban/ Urban,19.0,3,1,42,2,1.0
8978,1,No,Pickup,Yes,Highly Urban/ Urban,10.0,1,10,54,3,0.621
8979,0,No,SUV,No,Highly Rural/ Rural,10.0,0,10,52,0,0.714
8980,1,No,Minivan,No,Highly Urban/ Urban,13.0,0,1,15,3,0.864
8981,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,0,6,31,0,1.0
8983,0,Yes,Minivan,No,Highly Rural/ Rural,5.0,1,6,29,0,1.0
8984,0,No,Minivan,No,Highly Urban/ Urban,7.0,8,6,32,0,0.924
8985,1,Yes,Van,No,Highly Urban/ Urban,1.0,2,1,27,4,1.0
8986,0,No,SUV,No,Highly Urban/ Urban,7.0,4,1,23,0,1.0
8987,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,3,10,50,0,0.216
8988,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,0,6,43,0,1.0
8989,0,No,Panel Truck,No,Highly Urban/ Urban,17.0,0,6,61,0,1.0
8990,0,Yes,SUV,No,Highly Urban/ Urban,12.0,0,10,49,0,1.0
8991,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,0,1,44,0,0.294
8992,0,No,SUV,No,Highly Urban/ Urban,11.0,0,1,28,0,1.0
8993,0,No,Panel Truck,No,Highly Urban/ Urban,12.0,7,1,22,0,0.741
8994,0,Yes,SUV,No,Highly Urban/ Urban,7.0,0,4,5,0,1.0
8995,0,Yes,Pickup,No,Highly Urban/ Urban,7.0,0,1,13,0,1.0
8996,0,Yes,SUV,No,Highly Urban/ Urban,8.0,0,1,41,0,0.363
8997,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,0,4,20,0,1.0
8998,0,No,SUV,No,Highly Urban/ Urban,1.0,0,10,11,0,1.0
8999,1,No,Sports Car,No,Highly Urban/ Urban,21.0,2,10,22,4,0.297
9000,1,Yes,SUV,Yes,Highly Urban/ Urban,7.0,0,6,36,5,1.0
9001,0,Yes,Pickup,No,Highly Rural/ Rural,1.0,0,4,5,0,1.0
9002,0,Yes,SUV,Yes,Highly Urban/ Urban,5.0,4,10,51,0,1.0
9003,0,Yes,Van,No,Highly Rural/ Rural,10.0,0,1,68,0,1.0
9004,0,Yes,SUV,No,Highly Rural/ Rural,8.0,0,7,80,0,1.0
9005,1,No,SUV,No,Highly Urban/ Urban,6.0,1,6,29,5,0.327
9006,0,Yes,Pickup,No,Highly Urban/ Urban,10.0,4,1,54,0,0.249
9008,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,1,10,45,0,1.0
9009,0,Yes,Minivan,No,Highly Urban/ Urban,20.0,1,6,33,0,1.0
9010,0,Yes,SUV,No,Highly Urban/ Urban,4.0,1,3,8,0,1.0
9012,0,Yes,SUV,No,Highly Urban/ Urban,9.0,0,6,29,0,0.687
9013,1,Yes,SUV,No,Highly Urban/ Urban,9.0,0,1,10,1,0.435
9014,0,Yes,Minivan,No,Highly Urban/ Urban,7.0,0,1,5,0,1.0
9015,0,No,SUV,No,Highly Urban/ Urban,1.0,0,1,5,0,1.0
9016,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,3,1,20,0,1.0
9017,0,No,Sports Car,Yes,Highly Urban/ Urban,11.0,2,1,15,0,1.0
9018,0,No,Pickup,No,Highly Urban/ Urban,3.0,0,3,34,0,0.609
9019,0,Yes,SUV,No,Highly Urban/ Urban,10.0,2,1,43,0,1.0
9020,0,Yes,Minivan,Yes,Highly Urban/ Urban,1.0,0,10,8,0,1.0
9021,0,No,Sports Car,No,Highly Rural/ Rural,5.0,0,9,22,0,1.0
9022,1,No,Pickup,No,Highly Urban/ Urban,16.0,0,8,39,2,1.0
9023,0,No,Minivan,Yes,Highly Urban/ Urban,10.0,1,6,24,0,1.0
9024,1,No,Minivan,Yes,Highly Urban/ Urban,1.0,0,1,57,3,1.0
9025,0,Yes,Pickup,No,Highly Urban/ Urban,1.0,2,4,8,0,1.0
9026,0,Yes,SUV,No,Highly Urban/ Urban,9.0,2,6,41,0,1.0
9027,1,No,Van,No,Highly Urban/ Urban,10.0,0,10,50,3,0.681
9028,0,No,SUV,Yes,Highly Urban/ Urban,11.0,0,1,10,0,1.0
9029,0,No,Panel Truck,No,Highly Urban/ Urban,16.0,5,4,71,0,1.0
9030,0,No,SUV,No,Highly Urban/ Urban,10.0,0,7,11,0,0.795
9031,0,Yes,SUV,No,Highly Urban/ Urban,1.0,2,3,15,0,1.0
9032,0,Yes,SUV,No,Highly Rural/ Rural,4.0,2,4,57,0,1.0
9033,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,4,51,0,1.0
9034,0,Yes,Sports Car,No,Highly Urban/ Urban,6.0,0,7,34,0,1.0
9035,0,Yes,SUV,No,Highly Urban/ Urban,1.0,0,4,29,0,1.0
9036,0,Yes,Pickup,Yes,Highly Urban/ Urban,10.0,1,6,46,0,1.0
9037,0,No,Van,No,Highly Urban/ Urban,1.0,0,1,34,0,1.0
9039,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,5,13,39,0,1.0
9040,0,No,Minivan,No,Highly Urban/ Urban,9.0,1,6,31,0,1.0
9041,0,No,Van,No,Highly Urban/ Urban,21.0,8,7,17,0,1.0
9042,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,4,4,41,0,1.0
9043,0,No,Panel Truck,No,Highly Urban/ Urban,15.0,6,1,42,0,1.0
9044,0,Yes,SUV,No,Highly Urban/ Urban,5.0,1,4,20,0,1.0
9046,1,Yes,SUV,No,Highly Urban/ Urban,7.0,5,1,37,4,0.756
9047,1,Yes,SUV,Yes,Highly Urban/ Urban,8.0,2,6,67,4,0.51
9048,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,1,12,0,1.0
9049,1,No,SUV,No,Highly Urban/ Urban,6.0,7,4,52,2,0.489
9050,0,Yes,SUV,No,Highly Rural/ Rural,5.0,0,9,54,0,0.261
9051,0,No,Pickup,No,Highly Rural/ Rural,5.0,3,14,45,0,1.0
9052,0,No,Minivan,No,Highly Urban/ Urban,7.0,0,11,9,0,1.0
9053,0,Yes,SUV,No,Highly Urban/ Urban,9.0,0,1,21,0,1.0
9054,0,Yes,SUV,No,Highly Urban/ Urban,13.0,0,7,50,1,1.0
9055,0,No,Minivan,No,Highly Urban/ Urban,15.0,0,3,28,0,1.0
9056,0,No,SUV,No,Highly Rural/ Rural,9.0,0,7,52,0,0.486
9057,0,No,Minivan,No,Highly Urban/ Urban,14.0,2,4,52,0,1.0
9059,0,Yes,Minivan,No,Highly Rural/ Rural,11.0,1,10,31,0,1.0
9060,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,0,1,38,0,1.0
9061,0,Yes,Van,No,Highly Urban/ Urban,15.0,6,1,22,1,1.0
9062,1,Yes,Minivan,No,Highly Urban/ Urban,16.0,1,7,5,2,1.0
9063,0,No,Van,No,Highly Urban/ Urban,1.0,4,9,24,0,0.678
9064,0,No,SUV,No,Highly Urban/ Urban,14.0,1,1,39,0,1.0
9065,0,Yes,Minivan,No,Highly Urban/ Urban,8.0,0,3,63,0,1.0
9066,0,No,Pickup,No,Highly Urban/ Urban,1.0,0,1,65,0,1.0
9067,0,Yes,Van,No,Highly Urban/ Urban,9.0,1,13,13,0,1.0
9068,0,Yes,Pickup,No,Highly Rural/ Rural,20.0,1,17,32,0,0.363
9069,1,Yes,SUV,Yes,Highly Urban/ Urban,6.0,1,7,50,2,0.141
9072,0,Yes,Minivan,No,Highly Urban/ Urban,4.0,0,10,97,0,1.0
9073,0,Yes,Van,No,Highly Urban/ Urban,9.0,3,1,5,0,1.0
9074,0,Yes,Sports Car,No,Highly Rural/ Rural,1.0,0,10,45,0,0.009
9075,0,No,Sports Car,No,Highly Urban/ Urban,18.0,0,4,22,0,1.0
9076,0,No,SUV,No,Highly Rural/ Rural,1.0,0,7,67,0,1.0
9077,0,Yes,Sports Car,No,Highly Rural/ Rural,1.0,0,7,42,0,1.0
9079,0,No,Panel Truck,Yes,Highly Urban/ Urban,14.0,1,7,65,0,1.0
9080,0,No,Panel Truck,No,Highly Urban/ Urban,15.0,0,7,34,0,0.804
9081,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,2,1,28,0,1.0
9082,1,No,SUV,Yes,Highly Urban/ Urban,10.0,4,6,18,3,0.504
9083,0,No,Pickup,Yes,Highly Urban/ Urban,5.0,0,4,29,0,0.456
9084,0,Yes,Van,No,Highly Urban/ Urban,6.0,0,6,38,0,1.0
9085,0,No,Pickup,No,Highly Rural/ Rural,1.0,4,7,49,0,1.0
9086,0,No,Minivan,No,Highly Urban/ Urban,10.0,5,6,37,0,1.0
9087,0,Yes,Minivan,No,Highly Rural/ Rural,3.0,0,7,29,0,0.474
9088,0,Yes,SUV,Yes,Highly Urban/ Urban,1.0,3,6,33,0,1.0
9089,0,No,SUV,No,Highly Rural/ Rural,1.0,0,4,35,0,1.0
9090,0,No,SUV,No,Highly Urban/ Urban,10.0,3,1,25,0,1.0
9091,1,Yes,Panel Truck,No,Highly Urban/ Urban,8.0,0,6,16,3,0.987
9092,0,Yes,Van,No,Highly Urban/ Urban,13.0,0,3,46,0,1.0
9093,1,No,Panel Truck,No,Highly Urban/ Urban,12.0,0,4,5,3,0.771
9094,0,No,SUV,No,Highly Urban/ Urban,12.0,0,7,22,0,1.0
9095,0,Yes,Pickup,No,Highly Urban/ Urban,7.0,0,17,48,0,1.0
9096,1,No,Minivan,Yes,Highly Urban/ Urban,5.0,4,1,14,3,0.609
9097,1,Yes,SUV,No,Highly Rural/ Rural,10.0,1,1,23,2,0.159
9098,1,No,SUV,No,Highly Urban/ Urban,7.0,0,4,15,1,0.879
9099,1,No,Panel Truck,No,Highly Urban/ Urban,13.0,2,1,35,2,0.213
9100,1,Yes,Sports Car,No,Highly Urban/ Urban,15.0,8,1,60,8,0.711
9101,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,5,14,24,0,1.0
9103,0,No,SUV,No,Highly Urban/ Urban,10.0,2,4,48,0,0.489
9104,1,No,SUV,No,Highly Urban/ Urban,1.0,2,1,52,1,0.396
9105,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,0,1,27,0,1.0
9106,1,No,Van,No,Highly Urban/ Urban,1.0,3,1,23,2,0.507
9107,1,No,Pickup,No,Highly Urban/ Urban,1.0,10,10,53,4,1.0
9108,0,Yes,Sports Car,No,Highly Rural/ Rural,1.0,4,1,45,0,0.009
9109,0,No,Pickup,No,Highly Urban/ Urban,10.0,5,13,9,0,1.0
9110,0,Yes,Minivan,No,Highly Urban/ Urban,19.0,5,4,47,0,1.0
9111,0,Yes,Pickup,No,Highly Rural/ Rural,1.0,0,11,68,0,1.0
9112,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,6,1,11,0,1.0
9113,0,Yes,Pickup,Yes,Highly Urban/ Urban,13.0,3,1,27,0,1.0
9114,0,No,SUV,No,Highly Rural/ Rural,10.0,0,4,32,0,0.753
9115,0,No,Minivan,No,Highly Urban/ Urban,16.0,0,6,32,0,0.105
9116,0,No,SUV,No,Highly Urban/ Urban,1.0,1,6,11,0,1.0
9117,0,No,SUV,No,Highly Rural/ Rural,1.0,5,4,14,0,1.0
9119,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,7,34,0,1.0
9120,1,No,Pickup,No,Highly Urban/ Urban,8.0,5,4,75,2,0.999
9121,0,Yes,SUV,No,Highly Urban/ Urban,13.0,0,6,17,0,1.0
9122,0,No,Pickup,No,Highly Urban/ Urban,7.0,3,6,38,0,1.0
9123,0,No,Pickup,No,Highly Rural/ Rural,7.0,0,4,20,0,0.339
9124,0,No,Pickup,No,Highly Urban/ Urban,22.0,0,4,33,0,1.0
9125,0,No,Minivan,No,Highly Urban/ Urban,1.0,0,6,45,0,1.0
9126,0,No,SUV,No,Highly Urban/ Urban,1.0,0,6,40,0,1.0
9127,0,Yes,Minivan,No,Highly Urban/ Urban,9.0,6,4,19,0,0.108
9128,1,Yes,Van,No,Highly Urban/ Urban,8.0,0,14,32,3,1.0
9129,1,No,SUV,No,Highly Urban/ Urban,9.0,0,4,39,3,0.462
9130,1,No,Minivan,No,Highly Urban/ Urban,13.0,1,1,60,1,0.714
9131,0,No,Van,No,Highly Urban/ Urban,5.0,0,6,25,1,1.0
9132,0,Yes,SUV,No,Highly Urban/ Urban,17.0,2,3,41,0,1.0
9133,0,No,Minivan,No,Highly Urban/ Urban,16.0,2,4,39,0,1.0
9134,0,Yes,Minivan,No,Highly Urban/ Urban,5.0,1,1,34,0,1.0
9135,1,No,SUV,No,Highly Urban/ Urban,4.0,10,4,31,2,1.0
9136,1,Yes,Pickup,No,Highly Urban/ Urban,1.0,3,11,27,3,0.906
9137,1,Yes,SUV,No,Highly Urban/ Urban,11.0,0,6,47,2,0.885
9138,1,No,Sports Car,No,Highly Urban/ Urban,7.0,2,1,29,2,0.684
9140,0,No,Minivan,No,Highly Urban/ Urban,8.0,0,1,39,0,1.0
9141,0,Yes,Pickup,No,Highly Urban/ Urban,11.0,2,7,40,0,0.723
9142,0,Yes,Minivan,No,Highly Rural/ Rural,10.0,1,1,51,0,1.0
9144,1,No,SUV,No,Highly Rural/ Rural,1.0,0,9,49,4,1.0
9145,0,Yes,Pickup,No,Highly Urban/ Urban,10.0,1,10,46,0,1.0
9146,0,No,Minivan,No,Highly Rural/ Rural,18.0,0,4,39,0,0.27
9147,0,No,Sports Car,No,Highly Urban/ Urban,9.0,0,1,51,0,0.399
9148,0,Yes,SUV,No,Highly Rural/ Rural,1.0,1,6,49,0,1.0
9149,0,Yes,Minivan,No,Highly Urban/ Urban,11.0,2,4,29,0,1.0
9151,0,No,Pickup,No,Highly Urban/ Urban,16.0,2,1,9,0,1.0
9152,1,No,SUV,No,Highly Urban/ Urban,12.0,2,6,43,1,0.687
9154,0,Yes,Minivan,No,Highly Urban/ Urban,14.0,0,10,6,0,1.0
9155,0,Yes,Van,No,Highly Urban/ Urban,8.0,1,9,55,0,1.0
9156,0,No,SUV,No,Highly Urban/ Urban,1.0,2,4,16,0,1.0
9158,0,No,SUV,No,Highly Urban/ Urban,16.0,3,16,28,0,1.0
9159,0,Yes,SUV,No,Highly Rural/ Rural,1.0,1,11,29,0,1.0
9160,0,No,Minivan,No,Highly Urban/ Urban,12.0,0,10,6,0,1.0
9161,1,Yes,Pickup,No,Highly Urban/ Urban,9.0,7,4,38,2,0.939
9162,0,No,Minivan,No,Highly Urban/ Urban,16.0,0,4,46,0,0.534
9163,0,Yes,SUV,No,Highly Rural/ Rural,9.0,3,6,48,0,1.0
9165,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,3,3,49,0,1.0
9166,0,Yes,Pickup,No,Highly Urban/ Urban,9.0,0,1,5,0,1.0
9167,1,No,SUV,Yes,Highly Urban/ Urban,1.0,6,4,47,1,0.174
9168,0,Yes,Minivan,No,Highly Urban/ Urban,18.0,5,1,24,0,1.0
9169,1,No,SUV,No,Highly Urban/ Urban,9.0,1,13,53,2,1.0
9170,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,0,10,39,0,1.0
9171,0,No,Sports Car,No,Highly Urban/ Urban,11.0,8,6,25,0,1.0
9173,0,No,Panel Truck,Yes,Highly Urban/ Urban,14.0,4,6,50,0,1.0
9174,1,No,Sports Car,No,Highly Urban/ Urban,6.0,0,7,39,5,1.0
9175,0,Yes,Minivan,No,Highly Urban/ Urban,23.0,0,1,43,0,1.0
9177,1,No,SUV,No,Highly Urban/ Urban,6.0,4,4,43,2,1.0
9178,0,No,SUV,No,Highly Urban/ Urban,18.0,10,10,35,0,1.0
9179,0,Yes,Sports Car,No,Highly Urban/ Urban,1.0,6,10,17,0,0.033
9180,0,No,Minivan,No,Highly Urban/ Urban,6.0,2,6,17,0,0.504
9181,0,No,Minivan,No,Highly Urban/ Urban,1.0,5,6,32,0,1.0
9182,0,Yes,Van,No,Highly Urban/ Urban,12.0,2,6,46,0,0.261
9183,0,Yes,SUV,Yes,Highly Rural/ Rural,9.0,0,6,59,0,1.0
9184,0,Yes,Van,Yes,Highly Urban/ Urban,1.0,4,7,28,0,1.0
9185,0,Yes,Pickup,No,Highly Urban/ Urban,15.0,2,4,31,0,1.0
9186,0,No,SUV,Yes,Highly Urban/ Urban,3.0,0,6,35,0,1.0
9187,1,Yes,Sports Car,No,Highly Urban/ Urban,19.0,4,4,19,2,0.33
9188,0,No,Panel Truck,No,Highly Urban/ Urban,13.0,5,6,38,0,1.0
9189,0,No,Sports Car,No,Highly Rural/ Rural,9.0,3,4,36,0,1.0
9190,0,No,Sports Car,No,Highly Rural/ Rural,7.0,3,4,47,0,1.0
9191,0,Yes,SUV,Yes,Highly Urban/ Urban,8.0,0,6,30,0,1.0
9192,0,No,Van,No,Highly Rural/ Rural,1.0,2,3,40,0,1.0
9193,0,No,Minivan,No,Highly Rural/ Rural,10.0,0,1,32,0,1.0
9194,0,No,Pickup,No,Highly Urban/ Urban,10.0,2,4,24,0,1.0
9195,0,Yes,Pickup,No,Highly Urban/ Urban,16.0,1,20,33,0,1.0
9196,0,Yes,Pickup,No,Highly Rural/ Rural,1.0,0,1,28,0,0.543
9197,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,10,37,0,1.0
9198,1,Yes,Sports Car,Yes,Highly Urban/ Urban,18.0,0,1,50,1,0.957
9199,0,Yes,SUV,No,Highly Rural/ Rural,1.0,0,6,5,0,1.0
9200,0,Yes,SUV,No,Highly Urban/ Urban,14.0,3,7,21,0,0.213
9201,0,Yes,Panel Truck,No,Highly Rural/ Rural,19.0,1,1,35,0,1.0
9202,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,1,1,40,0,1.0
9203,1,Yes,Van,No,Highly Urban/ Urban,14.0,7,1,29,5,1.0
9204,1,No,Minivan,No,Highly Urban/ Urban,1.0,7,1,18,4,1.0
9205,0,Yes,Pickup,No,Highly Urban/ Urban,13.0,2,3,20,0,1.0
9206,0,Yes,Van,No,Highly Urban/ Urban,20.0,0,1,54,0,1.0
9207,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,7,1,27,0,1.0
9208,0,No,Minivan,No,Highly Rural/ Rural,7.0,0,6,46,0,1.0
9209,0,Yes,Panel Truck,Yes,Highly Urban/ Urban,11.0,0,3,43,0,1.0
9210,0,No,Panel Truck,No,Highly Rural/ Rural,8.0,0,6,52,0,1.0
9211,0,Yes,SUV,Yes,Highly Urban/ Urban,10.0,0,7,20,0,1.0
9212,0,Yes,Minivan,No,Highly Urban/ Urban,18.0,0,1,56,0,1.0
9213,0,Yes,SUV,Yes,Highly Rural/ Rural,1.0,5,4,52,0,1.0
9214,0,Yes,Minivan,No,Highly Urban/ Urban,8.0,3,1,57,0,1.0
9215,1,Yes,SUV,No,Highly Urban/ Urban,8.0,2,10,36,2,1.0
9217,0,Yes,Sports Car,No,Highly Urban/ Urban,9.0,1,17,44,0,1.0
9218,0,Yes,Minivan,No,Highly Rural/ Rural,7.0,0,4,37,0,0.867
9219,0,Yes,SUV,No,Highly Urban/ Urban,13.0,0,6,42,0,0.201
9220,0,Yes,Minivan,No,Highly Urban/ Urban,11.0,6,7,53,0,1.0
9221,0,No,Panel Truck,No,Highly Rural/ Rural,1.0,4,4,22,0,1.0
9222,1,No,Van,No,Highly Urban/ Urban,8.0,3,3,20,6,0.531
9223,0,No,Van,No,Highly Urban/ Urban,1.0,3,1,28,0,0.867
9224,0,Yes,SUV,No,Highly Urban/ Urban,1.0,0,10,5,0,1.0
9226,0,Yes,Minivan,No,Highly Urban/ Urban,12.0,0,10,36,0,1.0
9227,1,Yes,SUV,No,Highly Urban/ Urban,11.0,2,7,58,5,0.111
9228,0,No,Panel Truck,No,Highly Urban/ Urban,13.0,6,6,27,0,1.0
9229,0,Yes,Sports Car,No,Highly Urban/ Urban,15.0,0,3,22,0,1.0
9230,1,Yes,SUV,No,Highly Urban/ Urban,11.0,4,10,22,6,1.0
9231,0,No,Pickup,No,Highly Urban/ Urban,12.0,4,6,32,0,1.0
9232,0,No,Minivan,No,Highly Urban/ Urban,13.0,1,18,20,0,0.681
9233,0,Yes,Minivan,No,Highly Rural/ Rural,1.0,3,10,29,0,1.0
9234,1,Yes,SUV,Yes,Highly Urban/ Urban,5.0,0,21,12,3,1.0
9235,0,No,Sports Car,No,Highly Rural/ Rural,1.0,1,1,41,0,1.0
9236,0,Yes,SUV,No,Highly Rural/ Rural,16.0,3,10,43,0,1.0
9237,0,Yes,SUV,No,Highly Urban/ Urban,15.0,4,7,36,0,0.267
9238,1,Yes,SUV,No,Highly Urban/ Urban,6.0,4,1,45,2,0.558
9239,0,No,Minivan,No,Highly Urban/ Urban,15.0,2,1,6,0,1.0
9240,0,Yes,Minivan,No,Highly Rural/ Rural,15.0,0,6,49,0,1.0
9241,1,No,SUV,No,Highly Urban/ Urban,17.0,0,6,34,2,0.324
9242,0,Yes,Minivan,No,Highly Rural/ Rural,6.0,1,4,12,0,1.0
9243,0,No,Sports Car,Yes,Highly Rural/ Rural,10.0,1,16,18,0,1.0
9244,1,Yes,Van,No,Highly Urban/ Urban,10.0,7,6,20,3,0.627
9245,0,Yes,SUV,No,Highly Urban/ Urban,1.0,2,1,24,0,1.0
9246,1,Yes,Van,No,Highly Urban/ Urban,6.0,6,6,38,5,1.0
9247,0,Yes,Minivan,No,Highly Urban/ Urban,1.0,0,4,30,0,1.0
9248,0,Yes,SUV,No,Highly Rural/ Rural,10.0,0,3,39,0,1.0
9249,0,No,Panel Truck,No,Highly Urban/ Urban,15.0,2,1,30,0,1.0
9250,1,No,Pickup,No,Highly Urban/ Urban,9.0,2,1,25,2,0.825
9251,0,Yes,Pickup,No,Highly Urban/ Urban,11.0,0,7,19,0,1.0
9252,0,No,Minivan,Yes,Highly Urban/ Urban,1.0,2,4,10,0,0.327
9253,0,No,Sports Car,No,Highly Urban/ Urban,7.0,2,4,30,0,1.0
9254,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,0,6,34,0,0.261
9256,1,No,Pickup,No,Highly Urban/ Urban,1.0,0,14,6,1,0.894
9257,0,Yes,Pickup,No,Highly Urban/ Urban,12.0,4,6,35,0,1.0
9258,0,Yes,Panel Truck,No,Highly Urban/ Urban,1.0,3,1,7,0,1.0
9259,0,No,Pickup,No,Highly Urban/ Urban,20.0,0,11,42,0,1.0
9260,0,Yes,Minivan,No,Highly Urban/ Urban,10.0,4,4,40,0,1.0
9261,0,No,SUV,No,Highly Urban/ Urban,11.0,1,3,35,0,1.0
9262,1,No,Van,No,Highly Urban/ Urban,8.0,0,4,13,3,0.471
9263,0,No,SUV,No,Highly Rural/ Rural,1.0,0,9,61,0,1.0
9264,0,Yes,Van,No,Highly Urban/ Urban,9.0,4,9,17,0,1.0
9265,0,No,Pickup,No,Highly Urban/ Urban,16.0,0,4,13,0,1.0
9266,0,Yes,Panel Truck,No,Highly Urban/ Urban,18.0,2,6,20,0,0.99
9267,1,Yes,Pickup,Yes,Highly Urban/ Urban,1.0,1,1,53,5,0.828
9268,0,Yes,SUV,No,Highly Urban/ Urban,9.0,3,1,17,0,0.636
9269,0,No,Minivan,No,Highly Rural/ Rural,1.0,3,10,56,0,0.591
9270,0,No,Sports Car,No,Highly Urban/ Urban,15.0,7,10,37,0,1.0
9271,0,No,Pickup,Yes,Highly Rural/ Rural,1.0,0,1,29,0,1.0
9272,0,Yes,Sports Car,No,Highly Urban/ Urban,9.0,0,11,44,0,1.0
9273,1,Yes,SUV,No,Highly Urban/ Urban,1.0,3,1,19,4,0.144
9274,0,No,SUV,No,Highly Urban/ Urban,15.0,0,1,16,0,1.0
9275,0,Yes,Minivan,No,Highly Urban/ Urban,6.0,3,1,22,0,1.0
9276,1,Yes,Minivan,No,Highly Urban/ Urban,1.0,1,1,5,4,0.15
9277,1,No,SUV,No,Highly Urban/ Urban,8.0,0,6,35,3,1.0
9278,1,No,Sports Car,Yes,Highly Urban/ Urban,1.0,0,13,29,5,1.0
9279,1,No,SUV,No,Highly Urban/ Urban,1.0,1,10,29,4,0.282
9280,0,Yes,Pickup,No,Highly Urban/ Urban,12.0,0,4,42,0,1.0
9281,0,Yes,Pickup,No,Highly Urban/ Urban,10.0,4,4,34,0,1.0
9282,0,No,Minivan,No,Highly Urban/ Urban,18.0,4,6,43,0,1.0
9283,1,No,SUV,No,Highly Urban/ Urban,6.0,2,12,62,2,0.492
9284,0,Yes,Minivan,No,Highly Urban/ Urban,14.0,0,4,36,0,1.0
